Num,Mark,Date,Month,Year,Run,Sector,Length,Weight,Age,Cohort,Sex,adc,Tag_loss,Adip,Comment,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_097,NA,NA,NA,U,NA,T_092003_097
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_098,NA,NA,NA,U,NA,T_092003_098
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_099,NA,NA,NA,U,NA,T_092003_099
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_100,NA,NA,NA,U,NA,T_092003_100
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_101,NA,NA,NA,U,NA,T_092003_101
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_102,NA,NA,NA,U,NA,T_092003_102
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_103,NA,NA,NA,U,NA,T_092003_103
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_105,NA,NA,NA,U,NA,T_092003_105
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_106,NA,NA,NA,U,NA,T_092003_106
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_107,NA,NA,NA,U,NA,T_092003_107
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_108,NA,NA,NA,U,NA,T_092003_108
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_109,NA,NA,NA,U,NA,T_092003_109
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_110,NA,NA,NA,U,NA,T_092003_110
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_111,NA,NA,NA,U,NA,T_092003_111
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_112,NA,NA,NA,U,NA,T_092003_112
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_113,NA,NA,NA,U,NA,T_092003_113
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_114,NA,NA,NA,U,NA,T_092003_114
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_115,NA,NA,NA,U,NA,T_092003_115
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_116,NA,NA,NA,U,NA,T_092003_116
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_117,NA,NA,NA,U,NA,T_092003_117
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_118,NA,NA,NA,U,NA,T_092003_118
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_119,NA,NA,NA,U,NA,T_092003_119
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_120,NA,NA,NA,U,NA,T_092003_120
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_121,NA,NA,NA,U,NA,T_092003_121
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_122,NA,NA,NA,U,NA,T_092003_122
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_123,NA,NA,NA,U,NA,T_092003_123
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_124,NA,NA,NA,U,NA,T_092003_124
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_125,NA,NA,NA,U,NA,T_092003_125
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_126,NA,NA,NA,U,NA,T_092003_126
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_127,NA,NA,NA,U,NA,T_092003_127
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_128,NA,NA,NA,U,NA,T_092003_128
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_129,NA,NA,NA,U,NA,T_092003_129
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_130,NA,NA,NA,U,NA,T_092003_130
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_131,NA,NA,NA,U,NA,T_092003_131
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_132,NA,NA,NA,U,NA,T_092003_132
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_133,NA,NA,NA,U,NA,T_092003_133
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_134,NA,NA,NA,U,NA,T_092003_134
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_135,NA,NA,NA,U,NA,T_092003_135
NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,U,NA,NA,NA,T_092003_136,NA,NA,NA,U,NA,T_092003_136
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_001,NA,2012,2012,C12,NA,T_092012_001
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_002,NA,2012,2012,C12,NA,T_092012_002
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_003,NA,2012,2012,C12,NA,T_092012_003
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_004,NA,2012,2012,C12,NA,T_092012_004
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_005,NA,2012,2012,C12,NA,T_092012_005
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_007,NA,2012,2012,C12,NA,T_092012_007
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_009,NA,2012,2012,C12,NA,T_092012_009
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_010,NA,2012,2012,C12,NA,T_092012_010
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_012,NA,2012,2012,C12,0,T_092012_012
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_019,NA,2013,2012,C12,1,T_092012_012
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_013,NA,2012,2012,C12,NA,T_092012_013
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_014,NA,2012,2012,C12,NA,T_092012_014
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_015,NA,2012,2012,C12,NA,T_092012_015
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_016,NA,2012,2012,C12,NA,T_092012_016
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_019,NA,2012,2012,C12,NA,T_092012_019
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_020,NA,2012,2012,C12,NA,T_092012_020
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_021,NA,2012,2012,C12,NA,T_092012_021
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_022,NA,2012,2012,C12,NA,T_092012_022
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_025,NA,2012,2012,C12,NA,T_092012_025
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_026,NA,2012,2012,C12,NA,T_092012_026
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_027,NA,2012,2012,C12,NA,T_092012_027
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_029,NA,2012,2012,C12,NA,T_092012_029
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_030,NA,2012,2012,C12,NA,T_092012_030
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_031,NA,2012,2012,C12,NA,T_092012_031
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_032,NA,2012,2012,C12,NA,T_092012_032
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_033,NA,2012,2012,C12,NA,T_092012_033
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_034,NA,2012,2012,C12,NA,T_092012_034
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_035,NA,2012,2012,C12,NA,T_092012_035
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_036,NA,2012,2012,C12,0,T_092012_036
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_004,NA,2013,2012,C12,1,T_092012_036
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_037,NA,2012,2012,C12,NA,T_092012_037
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_038,NA,2012,2012,C12,NA,T_092012_038
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_039,NA,2012,2012,C12,NA,T_092012_039
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_040,NA,2012,2012,C12,NA,T_092012_040
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_041,NA,2012,2012,C12,NA,T_092012_041
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_044,NA,2012,2012,C12,NA,T_092012_044
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_045,NA,2012,2012,C12,NA,T_092012_045
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_046,NA,2012,2012,C12,NA,T_092012_046
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_047,NA,2012,2012,C12,NA,T_092012_047
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_048,NA,2012,2012,C12,NA,T_092012_048
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_049,NA,2012,2012,C12,NA,T_092012_049
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_050,NA,2012,2012,C12,0,T_092012_050
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_023,NA,2013,2012,C12,1,T_092012_050
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_051,NA,2012,2012,C12,NA,T_092012_051
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_052,NA,2012,2012,C12,NA,T_092012_052
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_053,NA,2012,2012,C12,NA,T_092012_053
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_054,NA,2012,2012,C12,NA,T_092012_054
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_055,NA,2012,2012,C12,NA,T_092012_055
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_056,NA,2012,2012,C12,NA,T_092012_056
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_057,NA,2012,2012,C12,NA,T_092012_057
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_058,NA,2012,2012,C12,NA,T_092012_058
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_059,NA,2012,2012,C12,NA,T_092012_059
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_060,NA,2012,2012,C12,NA,T_092012_060
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_061,NA,2012,2012,C12,NA,T_092012_061
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_062,NA,2012,2012,C12,NA,T_092012_062
NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,C12,NA,NA,NA,T_092012_063,NA,2012,2012,C12,NA,T_092012_063
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_001,NA,2013,2013,C13,NA,T_092013_001
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_002,NA,2013,2013,C13,NA,T_092013_002
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_005,NA,2013,2013,C13,NA,T_092013_005
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_007,NA,2013,2013,C13,NA,T_092013_007
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_008,NA,2013,2013,C13,NA,T_092013_008
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_009,NA,2013,2013,C13,NA,T_092013_009
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_010,NA,2013,2013,C13,NA,T_092013_010
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_011,NA,2013,2013,C13,NA,T_092013_011
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_013,NA,2013,2013,C13,NA,T_092013_013
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_014,NA,2013,2013,C13,NA,T_092013_014
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_015,NA,2013,2013,C13,NA,T_092013_015
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_016,NA,2013,2013,C13,NA,T_092013_016
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_017,NA,2013,2013,C13,NA,T_092013_017
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_018,NA,2013,2013,C13,NA,T_092013_018
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_020,NA,2013,2013,C13,NA,T_092013_020
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_021,NA,2013,2013,C13,NA,T_092013_021
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_022,NA,2013,2013,C13,NA,T_092013_022
NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,C13,NA,NA,NA,T_092013_024,NA,2013,2013,C13,NA,T_092013_024
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_001,NA,2014,2014,C14,NA,T_092014_001
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_002,NA,2014,2014,C14,NA,T_092014_002
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_003,NA,2014,2014,C14,NA,T_092014_003
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_004,NA,2014,2014,C14,NA,T_092014_004
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_005,NA,2014,2014,C14,NA,T_092014_005
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_006,NA,2014,2014,C14,NA,T_092014_006
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_007,NA,2014,2014,C14,NA,T_092014_007
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_008,NA,2014,2014,C14,NA,T_092014_008
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_009,NA,2014,2014,C14,NA,T_092014_009
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_010,NA,2014,2014,C14,NA,T_092014_010
NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,C14,NA,NA,NA,T_092014_011,NA,2014,2014,C14,NA,T_092014_011
28,NA,9/13/06,9,2006,1,1,114,14.2,1,C05,NA,NA,NA,Y2248_1,NA,2005,2005,C05,1,Y2248_1
29,NA,9/13/06,9,2006,1,1,114,14.4,1,C05,NA,1,NA,Y2248_2,NA,2005,2005,C05,1,Y2248_2
76,NA,9/10/07,9,2007,1,1,80,4.8,0,C07,NA,NA,NA,Y2530_1,NA,2007,2007,C07,0,Y2530_1
80,NA,9/10/07,9,2007,1,1,77,4.1,0,C07,NA,NA,NA,Y2530_3,NA,2007,2007,C07,0,Y2530_3
81,NA,9/10/07,9,2007,1,1,78,4.8,0,C07,NA,NA,NA,Y2530_4,NA,2007,2007,C07,0,Y2530_4
85,NA,9/10/07,9,2007,1,1,77,4.3,0,C07,NA,NA,NA,Y2530_8,NA,2007,2007,C07,0,Y2530_8
87,NA,9/10/07,9,2007,1,1,76,3.8,0,C07,NA,NA,NA,Y2531_1,NA,2007,2007,C07,0,Y2531_1
98,NA,9/10/07,9,2007,1,1,79,4.7,0,C07,NA,NA,NA,Y2531_12,NA,2007,2007,C07,0,Y2531_12
88,NA,9/10/07,9,2007,1,1,79,4.5,0,C07,NA,NA,NA,Y2531_2,NA,2007,2007,C07,0,Y2531_2
89,NA,9/10/07,9,2007,1,1,71,3.5,0,C07,NA,NA,NA,Y2531_3,NA,2007,2007,C07,0,Y2531_3
92,NA,9/10/07,9,2007,1,1,69,3,0,C07,NA,NA,NA,Y2531_6,NA,2007,2007,C07,0,Y2531_6
93,NA,9/10/07,9,2007,1,1,83,4.8,0,C07,NA,NA,NA,Y2531_7,NA,2007,2007,C07,0,Y2531_7
94,NA,9/10/07,9,2007,1,1,74,3.3,0,C07,NA,NA,NA,Y2531_8,NA,2007,2007,C07,0,Y2531_8
132,NA,9/10/07,9,2007,1,1,90,5.9,1,C06,NA,NA,NA,Y2532_1,dead,2006,2006,C06,1,Y2532_1
141,NA,9/10/07,9,2007,1,1,78,4.2,0,C07,NA,NA,NA,Y2532_10,NA,2007,2007,C07,0,Y2532_10
143,NA,9/10/07,9,2007,1,1,76,3.4,0,C07,NA,NA,NA,Y2532_12,NA,2007,2007,C07,0,Y2532_12
134,NA,9/10/07,9,2007,1,1,71,3.1,0,C07,NA,NA,NA,Y2532_3,NA,2007,2007,C07,0,Y2532_3
135,NA,9/10/07,9,2007,1,1,64,2.6,0,C07,NA,NA,NA,Y2532_4,NA,2007,2007,C07,0,Y2532_4
136,NA,9/10/07,9,2007,1,1,68,3,0,C07,NA,NA,NA,Y2532_5,NA,2007,2007,C07,0,Y2532_5
137,NA,9/10/07,9,2007,1,1,58,1.8,0,C07,NA,NA,NA,Y2532_6,NA,2007,2007,C07,0,Y2532_6
138,NA,9/10/07,9,2007,1,1,67,2.6,0,C07,NA,NA,NA,Y2532_7,NA,2007,2007,C07,0,Y2532_7
140,NA,9/10/07,9,2007,1,1,65,2.5,0,C07,NA,NA,NA,Y2532_9,NA,2007,2007,C07,0,Y2532_9
145,NA,9/10/07,9,2007,1,1,75,3.7,0,C07,NA,NA,NA,Y2533_2,NA,2007,2007,C07,0,Y2533_2
146,NA,9/10/07,9,2007,1,1,70,3.1,0,C07,NA,NA,NA,Y2533_3,NA,2007,2007,C07,0,Y2533_3
148,NA,9/10/07,9,2007,1,1,75,3.8,0,C07,NA,NA,NA,Y2533_5,NA,2007,2007,C07,0,Y2533_5
149,NA,9/10/07,9,2007,1,1,58,1.9,0,C07,NA,NA,NA,Y2533_6,NA,2007,2007,C07,0,Y2533_6
151,NA,9/10/07,9,2007,1,1,66,2.7,0,C07,NA,NA,NA,Y2533_8,NA,2007,2007,C07,0,Y2533_8
152,NA,9/10/07,9,2007,1,1,60,2.1,0,C07,NA,NA,NA,Y2533_9,NA,2007,2007,C07,0,Y2533_9
162,NA,9/10/07,9,2007,2,1,61,2.2,0,C07,NA,NA,NA,Y2534_2,NA,2007,2007,C07,0,Y2534_2
164,NA,9/10/07,9,2007,2,1,74,3.8,0,C07,NA,NA,NA,Y2534_4,NA,2007,2007,C07,0,Y2534_4
165,NA,9/10/07,9,2007,2,1,68,2.8,0,C07,NA,NA,NA,Y2534_5,NA,2007,2007,C07,0,Y2534_5
166,NA,9/10/07,9,2007,2,1,91,6.4,1,C06,NA,NA,NA,Y2534_6,NA,2006,2006,C06,1,Y2534_6
167,NA,9/10/07,9,2007,2,1,79,3.9,0,C07,NA,NA,NA,Y2534_7,NA,2007,2007,C07,0,Y2534_7
554,NA,9/10/12,9,2012,1,1,76,4.3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
558,NA,9/10/12,9,2012,1,1,62,2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
561,NA,9/10/12,9,2012,1,1,108,11.1,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
563,NA,9/10/12,9,2012,1,1,51,1.2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
569,NA,9/10/12,9,2012,1,1,60,2,0,C11,NA,NA,NA,bottle,NA,2011,2011,C11,0,bottle
573,NA,9/10/12,9,2012,1,1,61,2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
577,NA,9/10/12,9,2012,1,1,70,3.3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
579,NA,9/10/12,9,2012,1,1,69,3.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
583,NA,9/10/12,9,2012,1,1,65,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
587,NA,9/10/12,9,2012,1,1,62,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
591,NA,9/10/12,9,2012,1,1,55,1.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
592,NA,9/10/12,9,2012,1,1,62,2.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
595,NA,9/10/12,9,2012,1,1,74,3.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
598,NA,9/10/12,9,2012,1,1,71,3.2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
600,NA,9/10/12,9,2012,1,1,67,3.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
602,NA,9/10/12,9,2012,1,1,55,1.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
608,NA,9/10/12,9,2012,1,1,70,2.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
