Num,Mark,Date,Month,Year,Run,Sector,Length,Weight,Age,Cohort,Sex,adc,Tag_loss,Adip,Comment,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor
609,NA,9/10/12,9,2012,1,1,54,1.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
612,NA,9/10/12,9,2012,1,1,106,10.5,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
617,NA,9/10/12,9,2012,1,1,65,2.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
618,NA,9/10/12,9,2012,1,1,61,1.9,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
620,NA,9/10/12,9,2012,1,1,70,3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
622,NA,9/10/12,9,2012,1,1,52,1.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
623,NA,9/10/12,9,2012,1,1,63,2.3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
625,NA,9/10/12,9,2012,1,1,111,12.2,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
627,NA,9/10/12,9,2012,1,1,103,9.7,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
629,NA,9/10/12,9,2012,1,1,66,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
634,NA,9/10/12,9,2012,1,1,103,11.1,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
641,NA,9/10/12,9,2012,1,1,74,3.8,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
643,NA,9/10/12,9,2012,1,1,103,9.7,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
646,NA,9/10/12,9,2012,1,1,108,11,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
647,NA,9/10/12,9,2012,1,1,63,2.8,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
651,NA,9/10/12,9,2012,1,1,70,2.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
652,NA,9/10/12,9,2012,1,1,58,1.7,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
656,NA,9/10/12,9,2012,1,1,57,1.7,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
657,NA,9/10/12,9,2012,1,1,74,3.8,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
660,NA,9/10/12,9,2012,1,1,63,2.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
662,NA,9/10/12,9,2012,1,1,74,3.9,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
663,NA,9/10/12,9,2012,1,1,68,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
670,NA,9/10/12,9,2012,1,1,106,10.8,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
671,NA,9/10/12,9,2012,1,1,64,2.7,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
673,NA,9/10/12,9,2012,1,1,48,1.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
675,NA,9/10/12,9,2012,1,1,113,13.1,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
676,NA,9/10/12,9,2012,1,1,59,2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
677,NA,9/10/12,9,2012,1,1,49,0.9,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
678,NA,9/10/12,9,2012,1,1,65,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
682,NA,9/10/12,9,2012,1,1,64,2.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
683,NA,9/10/12,9,2012,1,1,64,2.5,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
685,NA,9/10/12,9,2012,1,1,68,3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
686,NA,9/10/12,9,2012,1,1,63,2.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
687,NA,9/10/12,9,2012,1,1,62,2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
688,NA,9/10/12,9,2012,1,1,71,3.3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
694,NA,9/10/12,9,2012,2,1,66,2.9,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
695,NA,9/10/12,9,2012,2,1,73,3.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
698,NA,9/10/12,9,2012,2,1,63,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
699,NA,9/10/12,9,2012,2,1,70,3.2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
702,NA,9/10/12,9,2012,2,1,96,8,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
703,NA,9/10/12,9,2012,2,1,69,3,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
704,NA,9/10/12,9,2012,2,1,65,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
706,NA,9/10/12,9,2012,2,1,102,9.5,1,C11,NA,NA,NA,bottle,NA,2011,2011,C11,1,bottle
707,NA,9/10/12,9,2012,2,1,72,3.1,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
708,NA,9/10/12,9,2012,2,1,66,2.7,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
709,NA,9/10/12,9,2012,2,1,60,2,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
710,NA,9/10/12,9,2012,2,1,68,2.6,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
711,NA,9/10/12,9,2012,2,1,54,1.4,0,C12,NA,NA,NA,bottle,NA,2012,2012,C12,0,bottle
792,NA,9/18/13,9,2013,1,1,114,13.4,1,C12,NA,NA,NA,bottle,NA,2012,2012,C12,1,bottle
796,NA,9/18/13,9,2013,1,1,113,13.8,1,C12,NA,NA,NA,bottle,NA,2012,2012,C12,1,bottle
797,NA,9/18/13,9,2013,1,1,112,13,1,C12,NA,NA,NA,bottle,NA,2012,2012,C12,1,bottle
798,NA,9/18/13,9,2013,1,1,108,11.6,1,C12,NA,1,NA,bottle,NA,2012,2012,C12,1,bottle
799,NA,9/18/13,9,2013,1,1,107,11.3,1,C12,NA,NA,NA,bottle,NA,2012,2012,C12,1,bottle
829,NA,9/2/14,9,2014,1,1,78,4.8,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
859,NA,9/2/14,9,2014,1,1,109,12.4,1,C13,NA,NA,NA,bottle,NA,2013,2013,C13,1,bottle
860,NA,9/2/14,9,2014,1,1,69,3.1,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
861,NA,9/2/14,9,2014,1,1,72,3.3,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
862,NA,9/2/14,9,2014,1,1,73,3.5,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
863,NA,9/2/14,9,2014,1,1,64,2.8,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
879,NA,9/2/14,9,2014,1,1,73,3.9,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
887,NA,9/2/14,9,2014,2,1,111,14.2,1,C13,NA,NA,NA,bottle,NA,2013,2013,C13,1,bottle
888,NA,9/2/14,9,2014,2,1,59,2.1,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
889,NA,9/2/14,9,2014,2,1,78,4.5,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
890,NA,9/2/14,9,2014,2,1,67,3,0,C14,NA,NA,NA,bottle,NA,2014,2014,C14,0,bottle
601,2580,9/10/12,9,2012,1,1,256,185.1,5,C07,NA,NA,NA,fishinside,NA,2007,2006,C06,6,fishinside
425,1975,9/13/10,9,2010,1,1,285,190,10,C00,NA,NA,NA,snakelike,NA,2000,2000,C00,10,snakelike
419,1978,9/13/10,9,2010,1,1,316,247,10,C00,NA,NA,NA,snakelike,NA,2000,2000,C00,10,snakelike
186,NA,9/15/08,9,2008,1,1,69,2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
187,NA,9/15/08,9,2008,1,1,75,3.8,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
188,NA,9/15/08,9,2008,1,1,73,3.5,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
189,NA,9/15/08,9,2008,1,1,73,3.5,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
190,NA,9/15/08,9,2008,1,1,69,3.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
191,NA,9/15/08,9,2008,1,1,65,2.8,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
192,NA,9/15/08,9,2008,1,1,76,4.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
217,NA,9/15/08,9,2008,1,1,148,29.8,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
218,NA,9/15/08,9,2008,1,1,110,12.1,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
219,NA,9/15/08,9,2008,1,1,110,11.7,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
220,NA,9/15/08,9,2008,1,1,105,10.5,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
221,NA,9/15/08,9,2008,1,1,77,4.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
222,NA,9/15/08,9,2008,1,1,100,9.2,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
223,NA,9/15/08,9,2008,1,1,68,2.8,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
224,NA,9/15/08,9,2008,1,1,70,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
225,NA,9/15/08,9,2008,1,1,78,4.6,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
226,NA,9/15/08,9,2008,1,1,70,3.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
227,NA,9/15/08,9,2008,1,1,69,3.1,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
228,NA,9/15/08,9,2008,1,1,63,2.3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
229,NA,9/15/08,9,2008,1,1,64,2.4,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
230,NA,9/15/08,9,2008,1,1,67,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
231,NA,9/15/08,9,2008,1,1,70,2.8,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
232,NA,9/15/08,9,2008,1,1,71,3.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
233,NA,9/15/08,9,2008,1,1,78,4.4,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
234,NA,9/15/08,9,2008,1,1,68,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
235,NA,9/15/08,9,2008,1,1,65,2.7,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
236,NA,9/15/08,9,2008,1,1,63,2.3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
260,NA,9/15/08,9,2008,1,1,77,4.4,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
261,NA,9/15/08,9,2008,1,1,74,3.6,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
262,NA,9/15/08,9,2008,1,1,67,2.7,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
263,NA,9/15/08,9,2008,1,1,59,2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
264,NA,9/15/08,9,2008,1,1,73,3.4,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
273,NA,9/15/08,9,2008,2,1,113,13,1,C07,NA,NA,NA,NA,NA,2007,2007,C07,1,NA
274,NA,9/15/08,9,2008,2,1,68,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
275,NA,9/15/08,9,2008,2,1,71,3.3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
276,NA,9/15/08,9,2008,2,1,70,3.2,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
277,NA,9/15/08,9,2008,2,1,67,2.9,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
278,NA,9/15/08,9,2008,2,1,64,2.3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
279,NA,9/15/08,9,2008,2,1,68,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
280,NA,9/15/08,9,2008,2,1,66,2.7,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
281,NA,9/15/08,9,2008,2,1,66,2.8,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
282,NA,9/15/08,9,2008,2,1,67,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
283,NA,9/15/08,9,2008,2,1,68,3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
284,NA,9/15/08,9,2008,2,1,57,1.7,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
285,NA,9/15/08,9,2008,2,1,72,3.3,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
286,NA,9/15/08,9,2008,2,1,73,3.6,0,C08,NA,NA,NA,NA,NA,2008,2008,C08,0,NA
314,NA,9/9/09,9,2009,1,1,111,13,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
315,NA,9/9/09,9,2009,1,1,113,13,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
316,NA,9/9/09,9,2009,1,1,108,12,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
319,NA,9/9/09,9,2009,1,1,112,14,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
320,NA,9/9/09,9,2009,1,1,103,10,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
321,NA,9/9/09,9,2009,1,1,109,11,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
322,NA,9/9/09,9,2009,1,1,103,10,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
323,NA,9/9/09,9,2009,1,1,67,2.8,0,C09,NA,NA,NA,NA,NA,2009,2009,C09,0,NA
358,NA,9/9/09,9,2009,1,1,107,12,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
361,NA,9/9/09,9,2009,1,1,109,12,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
362,NA,9/9/09,9,2009,1,1,97,8,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
363,NA,9/9/09,9,2009,1,1,62,2.4,0,C09,NA,NA,NA,NA,NA,2009,2009,C09,0,NA
364,NA,9/9/09,9,2009,1,1,69,3.2,0,C09,NA,NA,NA,NA,NA,2009,2009,C09,0,NA
376,NA,9/9/09,9,2009,2,1,102,10,1,C08,NA,NA,NA,NA,NA,2008,2008,C08,1,NA
377,NA,9/9/09,9,2009,2,1,57,1.7,0,C09,NA,NA,NA,NA,NA,2009,2009,C09,0,NA
378,NA,9/9/09,9,2009,2,1,69,3.4,0,C09,NA,NA,NA,NA,NA,2009,2009,C09,0,NA
391,NA,9/13/10,9,2010,1,1,73,3.5,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
392,NA,9/13/10,9,2010,1,1,73,3.8,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
393,NA,9/13/10,9,2010,1,1,79,4.7,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
410,NA,9/13/10,9,2010,1,1,69,3,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
411,NA,9/13/10,9,2010,1,1,72,3.3,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
412,NA,9/13/10,9,2010,1,1,72,3.4,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
413,NA,9/13/10,9,2010,1,1,75,3.9,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
414,NA,9/13/10,9,2010,1,1,74,4,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
449,NA,9/13/10,9,2010,2,1,68,2.9,0,C10,NA,NA,NA,NA,NA,2010,2010,C10,0,NA
460,NA,9/14/11,9,2011,1,1,65,2.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
461,NA,9/14/11,9,2011,1,1,79,4.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
462,NA,9/14/11,9,2011,1,1,80,4.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
463,NA,9/14/11,9,2011,1,1,77,4.2,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
464,NA,9/14/11,9,2011,1,1,82,5.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
465,NA,9/14/11,9,2011,1,1,68,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
466,NA,9/14/11,9,2011,1,1,77,4.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
467,NA,9/14/11,9,2011,1,1,79,4.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
468,NA,9/14/11,9,2011,1,1,60,2.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
469,NA,9/14/11,9,2011,1,1,72,3.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
470,NA,9/14/11,9,2011,1,1,76,4.3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
471,NA,9/14/11,9,2011,1,1,76,4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
472,NA,9/14/11,9,2011,1,1,66,2.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
473,NA,9/14/11,9,2011,1,1,65,2.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
474,NA,9/14/11,9,2011,1,1,80,4.6,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
475,NA,9/14/11,9,2011,1,1,75,3.9,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
476,NA,9/14/11,9,2011,1,1,80,4.8,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
477,NA,9/14/11,9,2011,1,1,76,4.2,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
478,NA,9/14/11,9,2011,1,1,78,4.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
479,NA,9/14/11,9,2011,1,1,69,3.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
480,NA,9/14/11,9,2011,1,1,70,3.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
492,NA,9/14/11,9,2011,1,1,81,5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
493,NA,9/14/11,9,2011,1,1,82,5.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
494,NA,9/14/11,9,2011,1,1,70,3.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
495,NA,9/14/11,9,2011,1,1,78,4.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
496,NA,9/14/11,9,2011,1,1,73,3.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
497,NA,9/14/11,9,2011,1,1,63,2.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
498,NA,9/14/11,9,2011,1,1,74,3.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
499,NA,9/14/11,9,2011,1,1,86,5.9,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
500,NA,9/14/11,9,2011,1,1,79,4.8,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
504,NA,9/14/11,9,2011,1,1,75,4.1,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
519,NA,9/14/11,9,2011,1,1,58,1.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
520,NA,9/14/11,9,2011,1,1,76,4.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
521,NA,9/14/11,9,2011,1,1,67,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
522,NA,9/14/11,9,2011,1,1,72,3.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
523,NA,9/14/11,9,2011,1,1,81,4.8,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
524,NA,9/14/11,9,2011,1,1,73,3.8,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
525,NA,9/14/11,9,2011,1,1,67,2.6,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
526,NA,9/14/11,9,2011,1,1,69,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
527,NA,9/14/11,9,2011,1,1,66,2.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
528,NA,9/14/11,9,2011,1,1,69,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
529,NA,9/14/11,9,2011,1,1,69,3.3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
530,NA,9/14/11,9,2011,1,1,76,4.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
531,NA,9/14/11,9,2011,1,1,67,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
532,NA,9/14/11,9,2011,1,1,77,4.4,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
533,NA,9/14/11,9,2011,2,1,78,5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
534,NA,9/14/11,9,2011,2,1,70,3.3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
535,NA,9/14/11,9,2011,2,1,77,4.3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
536,NA,9/14/11,9,2011,2,1,80,4.8,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
537,NA,9/14/11,9,2011,2,1,78,4.2,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
538,NA,9/14/11,9,2011,2,1,64,2.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
539,NA,9/14/11,9,2011,2,1,79,4.9,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
540,NA,9/14/11,9,2011,2,1,70,3.3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
541,NA,9/14/11,9,2011,2,1,80,4.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
542,NA,9/14/11,9,2011,2,1,66,2.6,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
543,NA,9/14/11,9,2011,2,1,66,2.9,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
544,NA,9/14/11,9,2011,2,1,68,2.7,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
545,NA,9/14/11,9,2011,2,1,69,2.9,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
546,NA,9/14/11,9,2011,2,1,70,3.5,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
547,NA,9/14/11,9,2011,2,1,68,3,0,C11,NA,NA,NA,NA,NA,2011,2011,C11,0,NA
812,NA,9/18/13,9,2013,2,1,102,9.9,1,C12,NA,1,NA,NA,NA,2012,2012,C12,1,NA
813,NA,9/18/13,9,2013,2,1,103,10.3,1,C12,NA,NA,NA,NA,NA,2012,2012,C12,1,NA
